c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count	hatespeech	toxi	target
1385684874942730240	@Karl_Lauterbach Alles Gute!! Werden Sie bald wieder gesund. Ihr Durchblick wird hier dringend benötigt 😉	2021-04-23 19:59:53	911206638	662	0	5	14	0	1	person
1391851297322770440	@ForscherAfDTier @ToleranzNaklar Lebe stets so, dass es nicht nur  #fckAfD (und #fckdieBasis), sondern zusätzlich auch noch #Ballwegkneift ärgert.	2021-05-10 20:23:03	948545428622110720	2	0	0	0	1	2	group
1388346022452158466	@KlaarGlass Nein, das bedeutet dass Agitatoren wie Sie Schuld am Tod von Menschen sind, Pflegepersonal war Querdenker und ungeimpft. Der Impfschutz bei einigen Älteren noch nicht genug ausgeprägt. Ohne Impfung wäre es eine Katastrophe gewesen.	2021-05-01 04:14:20	2184921575	3	0	0	7	0	2	person
1397813994895941634	@zeitonline @PPinzler Danke, aber der Hauptunterschied liegt darin, dass jeder wusste, dass Baerbock und Özdemir PV sind/waren und den Grünen - Überraschung! - nahe stehen. 👇https://t.co/2So6phzoHd	2021-05-27 07:16:41	1353002450706444289	2	0	0	0	0	1	person
1406575487430840321	@Hoellenaufsicht @Alice_Weidel @UweJunge Einer Frau die lesbisch ist, Homophobie vorzuwerfen, ist an Dummheit nicht mehr zu überbieten.	2021-06-20 11:31:43	1383831300801384457	2	0	0	2	0	2	person
1387131394623684610	"@shengfui Dem Virus sind die wurscht, ich beneide das Virus.
War es nicht Roettgen,der Laschet sofort,im Geg. zu Merz seine Unterstützung bei der Wahl zum €DU Vors. zusagte?Bekommt jetzt Merz das Finanz- und Wirtschaftsministerium und Roettgen wird Entwicklungshilfe?Falls jemand sie wählt"	2021-04-27 19:47:50	1045743503500869632	2	0	0	0	0	1	person
1387345664489705472	"@T_Emmert @leipzig04349 @Laforce_61 @Karl_Lauterbach ein Gesetz durch beide Kammern des Parlaments peitscht, das innerhalb kürzester Zeit mehr als hundert Verfassungsbeschwerden nach sich zieht, darunter von etablierten Oppositionsparteien - vor wem benötigt die Verfassung dann Schutz? 2/
https://t.co/j2N0X4pFHv"	2021-04-28 09:59:16	1367451365321113601	1	0	2	1	0	1	public
1388393496285954053	@AlcuZan @SayMacCulloch @heutejournal @janboehm Lol bei euch irren und saudummen linken Spinner ist wohl alles Nazi hm? Von dir Abschaum lass ich mir sicher nicht den Mund verbieten! Geh in die Gosse zurück wo du hergekommen bist! Ekelhaft!	2021-05-01 07:22:59	495241094	0	0	0	1	1	3	group
1384006197955633154	@IrisN98568591 @JulienDerzeit @Karl_Lauterbach @c_lindner Und weißt du was Oma (weil, Iris heißt ja kein Mensch unter 70): wenn du einen harten Lockdown willst: bleib einfach zu Hause und zwing den anderen Menschen nicht deine Meinung auf	2021-04-19 04:49:25	1268983298606469122	2	0	0	0	0	2	person
1388430180121817088	@moerv_vom_doerf @JohannesNormann @SerapGueler https://t.co/IWHPYh4MyP	2021-05-01 09:48:45	821018005945667588	0	0	0	0	0	2	public
1404540742874374154	"@reitschuster Lieber Herr #Reitschuster. Sie verkündeten gerade, dass sie Tests verweigern, nutzen aber die Innengastronomie in Berlin, für die sie entweder einen Test oder eine Impfung benötigen. 
Sind sie geimpft?"	2021-06-14 20:46:22	1277633964631564288	42	3	1	16	0	1	person
1386289615024398342	"Einige Kommentare zu meinen Kommentaren zu #allesdichtmachen sind echt harter Tobak. Da werde ich ""verloren"" gegeben oder mir wird unterstellt, ich würde ""in AfD-Manier den demokratischen Prozess anzweifeln"". Seriously? Leute, kommt runter - und lasst solch plumpes Lagerdenken. https://t.co/SExP0JF0G4"	2021-04-25 12:02:54	19245170	3762	145	302	879	0	1	public
1391803354200825865	@wildwelle @annewill Absolut richtig erkannt, dass Neubauer, Anne Will und Volksverpetzer damit eine Relativierung der Schoa betreiben. Meine jüdischen Freunde sehen es auch so! Wer diesen Begriff so verwässert und sogar lügt, missbraucht die Opfer eines inhumanen Systems für politische Agitation!	2021-05-10 17:12:32	3684578003	0	0	0	1	0	2	person
1404885393410072578	@Gewaltpeter @davidbest95 @greenpeace_de Warum könnte das ein drecks Verein sein?🧐 Vielleicht weil diese Menschen regelmäßig Menschen verletzen?!	2021-06-15 19:35:53	1359074956965986305	0	0	0	0	0	2	group
1406553699883835393	@Thetruewitch @Alice_Weidel @UweJunge Schlimm genug! Gehört verboten!	2021-06-20 10:05:09	417062774	0	0	0	3	0	2	
1393534913824047106	@christophbals Müssen wir s. Ernst nehmen; &amp; uns doch eines expliziten Wettlaufs der Superlative enthalten, er verdirbt die sachl. Kommunikation! Auch FFF: Klima schlimmste Sache der Menschheit. Und Holocaust, Rass.s, Nuklearkrieg? Ernste Rede heißt, nicht ständig öff. das Schlimmste zu finden	2021-05-15 11:53:08	122727263	0	0	0	1	0	1	group
1398385374859251714	@Karl_Lauterbach @Alice_Weidel Oh... sehe gerade, dass mich die liebe Alice blockiert. Welch eine Ehre 🤣🤣😍	2021-05-28 21:07:08	1017056547237658624	63	0	0	11	0	2	person
1391726838314119171	@SilvaAtTwitta @DerHutte @MisterB02143851 Die sind sicher nicht davon ausgegangen, dass die AfD ihren eigenen Kandidaten im Rennen lässt, aber geschlossen nicht wählt - ein echtes Novum. Danach wird es ein Problem Kemmerichs, der etwas langsam in der Birne zu sein scheint.	2021-05-10 12:08:29	922062059310927873	1	0	0	1	0	2	
1400877077767798791	@keltenblick @ABaerbock @NilsBe Denkst du wenn die Rechten weiter regieren wird es besser? Natürlich muss da vieles geändert werden, aber iregendwann anfangen müssen wir. Sonst ist es ein weiter wie bisher.	2021-06-04 18:08:17	1261286057456345095	6	0	0	22	0	1	group
1385168015420006402	"@O_C_Kaiser Viele Journalisten wissen nicht ob sie Querdenker favorisieren oder nur ""WORTSCHEIßE"" schmeißen sollen

Wahrhaftiger Journalismus wird immer weniger
Der Grund ist einfach erklärt:

Medien &amp; Meinungen sind eine Ware. Wer am meisten bezahlt, dessen Wahrheit wird verkündet!

LOGISCH"	2021-04-22 09:46:04	1307944831235358721	1	0	0	0	0	2	group
1391295062747844611	@ABaerbock Ganz genau - dazu noch einmal diese Graphik https://t.co/zJ1FkICeAW	2021-05-09 07:32:46	1189782406762573824	111	1	10	18	0	1	public
1396503361013358592	"Bundesregierung will ""Epidemische Notlage"" verlängern - Lockdown kostete bislang 300 Milliarden Euro https://t.co/HoC97odyfK via @China_Welt_News Den vermeintlich noch existierenden letzten Fragmenten der BRiD, einst eines Teil-Landes der Dichter, Denker und Tüftler Deutschlands,"	2021-05-23 16:28:41	4636597773	0	0	0	1	0	2	public
1390812242925563907	@ChakerRonai Da habe ich wohl die richtige Blase getriggert. Lasst euch ruhig weiter mit euren unzutreffenden Vergleichen aus, aber am Ende seid ihr immer noch Islamfeindlich.	2021-05-07 23:34:13	3405441160	15	0	0	10	0	2	group
1406580188406759428	@Xrxtn @Alice_Weidel @UweJunge du wirst nicht diskriminiert, nur weil dein Kerl dich nicht zum Orgasmus bringen kann, gabi	2021-06-20 11:50:24	1358969602563309568	0	0	0	0	0	2	person
1386554712477032448	@H_W_Lzh @vancaedin @georgrestle Puh, frage mich ob es die Mühe wert wäre den eigentlich recht deutlichen Unterschied zu erklären. Vermutlich nicht. Aber zumindest das: Nur plumper Sarkasmus und Zynismus reicht noch nicht für tatsächliche Satire.	2021-04-26 05:36:19	77847083	1	0	0	1	0	1	person
1389445912133619712	@Frau_Empty @G_Schindler2 @hartaberfair Bei Themen zu Rassismus werden ja auch selten BIPoCs eingeladen. Warum soll man auch die einladen, die es betrifft? Die könnten ja erzählen, wie beschissen die hygienische Situation in den Schulen ist. Das ist unerwünscht.	2021-05-04 05:04:54	1312835220744400898	4	0	0	0	0	1	group
1385571227859890176	(3) Ausserdem riskieren wir kurz vor Impfung noch viele Tote bei der Gruppe der Risikoträger ohne Impfung und Mutationen die den Impferfolg gefährden. Das will keiner. #allesdichtmachen Künstler auch nicht. Daher: jetzt kein Hass. Davon haben wir genug. Ich weiss wovon ich rede.	2021-04-23 12:28:18	3292982985	3417	9	110	72	0	1	group
1388526245965701120	@PolizeiBerlin_E wie freundlich doch ihr Polizisten zu den Antifanten seid, bei den Querdenker Demonstranten seid ihr nicht so zimperlich!	2021-05-01 16:10:29	615400007	10	0	0	2	0	2	group
1387144277449400326	@tagesschau Laschet holt sich den Blender Merz in's Team um rechts Wähler zu fischen. Lächerlich. #niewiederCDUCSU	2021-04-27 20:39:02	1152504074287419392	0	0	0	0	0	1	person
1398667169987239939	@Piet55559186 @Karl_Lauterbach @Alice_Weidel Howgh! Unkende Kröte hat gesprochen! 🙄	2021-05-29 15:46:53	44712961	2	0	0	0	1	2	
1393518403411980288	"@SarahGe62998751 Hallo, sie lebt doch in der Schweiz, oder soll sie “ausgeschafft “ werden? 
Außerdem kann ich es ihr nicht zumuten, bei mir Asyl zu suchen, der größte Teil der Familie hat Migrationshintergrund 🇦🇫, sie wird sich da nur schwer integrieren können."	2021-05-15 10:47:32	1521844243	0	0	0	0	0	2	
1404923157518114816	@CNyctalus @Gewaltpeter @Stephan1702 @lauterbacchus @davidbest95 @greenpeace_de War halt offensichtlich ein Unfall. Denke mal dass Unfallverursacher im Straßenverkehr genauso harsch kritisierst?	2021-06-15 22:05:57	1142762779918684160	0	0	0	2	0	1	group
1394275355364519938	"#Baerbock im TV:

Kurzstreckenflüge innerhalb DE sollen verboten werden.

Nein, es geht um kein Verbot.

Sie sollen reduziert werden.

Aha... gehen sie bitte weiter, es gibt hier nichts zu sehen."	2021-05-17 12:55:23	148462815	11	0	1	4	0	1	person
1386950948149415936	@AKundendienst Ich find's gut wie Frau Steinbach hier unabsichtlich das Problem was wir zur Zeit mit der politischen Ausrichtung der Parteien haben zusammenfasst und so ein dummer Müll Account wie der hier sie dann sofort bestätigt 😂. Typisch moderne Linke. Ist er gegen uns, ist er ein Nazi.	2021-04-27 07:50:48	1318226015429283841	0	0	0	0	0	2	group
1386912869372006401	"@guycalleddad TW: CN: TW: CN: TW:  CN: TW
Querdenker sind scheiße"	2021-04-27 05:19:30	2331767699	1	0	0	0	0	2	group
1384274168884068361	"@igorpianist Das so ein ekelhafter Typ wie der Söder überhaupt in Frage kommt zeigt den Zustand und gleichzeitig das Riesenproblem der CDU und der Politik.
Bei den anderen Parteien sieht es nicht besser aus.
Eskens 
Norbert Walter S
Baerbock 
Habeck
Henning-Wellsow
Ganz ehrlich alle schlimm"	2021-04-19 22:34:15	1298316299332919297	1	0	0	0	1	3	person
1389586329068056577	@hubner_bettina Die Querdenker demonstrieren ziemlich offen ohne direkte Gewalt gegen sie. Im Gegenteil, durch die aggressive Politik der AFD wurde Herr Lübcke ermordert. Stefan E. war AFD Wähler und Sympathisant. Querdenker greifen hin und wieder auch Journalisten an, was sagen sie dazu?	2021-05-04 14:22:52	1313453999279034370	2	0	0	1	0	2	group
1386945165382782976	@IngmarStadelman @dknake @derspiegel Frag doch mal Laschet... der wird was erzählen und eigentlich was anderes meinen! Der Kerl ist unwählbar!Das hat er jetzt aber zu oft bewiesen. Ein Fähnchen was sich selbst im Sturm vom Pusten der Lobbyisten beeinflussen lässt! Seine Resilienz ist unfassbar dämlich!	2021-04-27 07:27:50	1264244335102644234	1	0	0	0	0	3	person
1389329610538631176	"@Django96108762 @Alterroth @AfdZukunft @AfD_Thueringen @BjoernHoecke LÜGEN haben kurze Beine wie Anstreicherlein Chrupalla 😉

Dem Parteivolk Wasser predigen und selbst auf deren Kosten teuren Wein saufen, ganz wie bei der SED.

Dumm, wer auf die LÜGEN der  EkelhAfDen AfD-Politbonzen reinfällt https://t.co/pqgNX2KtIk"	2021-05-03 21:22:46	1084924078845296641	0	0	0	0	1	2	
1387474426304864257	"@SabineBr3 @AlvaLilla @stefan1531 @Hans456789 @Karl_Lauterbach Schaffen wir doch alle Impfungen ab. Neue, alte Krankheiten? Egal, nur nicht impfen. 
Starten wir doch einen Versuch. Ein Bundesland öffnet wieder alles. Mal sehen wie sichs entwickelt.

Ironie aus. Nein danke. Ich ziehe es vor, medizinischen Katastrophen vorzubeugen."	2021-04-28 18:30:55	1364657667415941120	0	0	0	0	0	1	public
1387313521466220547	"@Karl_Lauterbach Lieber Herr @Karl_Lauterbach Setzen Sie sich doch ein dafür, die Kunst, Kultur und Sport draußen sofort zu zulassen. Ob diese Notbremse jetzt wirkt können Sie noch gar nicht wissen. Man kann genauso argumentieren: die Saisonalität wirkt.
#openairstattausgangssperre"	2021-04-28 07:51:33	1380988585671852032	228	2	21	12	0	2	person
1390721746249162757	"@ChakerRonai Ersetze ""Kopftuch"" durch ""Kreuzkette"" und denke darüber nach, ob dich das auch stören würde."	2021-05-07 17:34:37	3405441160	89	1	0	16	0	1	person
1389475082234433536	"Im dritten Webinar der Reihe ""Wissenschaf(f)t Perspektiven"" erklärt Dr. Nicola Jacobshagen, Expertin für Gesundheitsmanagement, wie die Gesundheit und Motivation der Mitarbeitenden gefördert werden kann.

Jetzt anmelden: https://t.co/ZEtZFgWk3a

#COVID19 #wisschenschaft https://t.co/kCwF1CCVpj"	2021-05-04 07:00:49	37644289	0	1	0	0	0	1	person
1393591214545510402	@ntvde Und wenn das nicht klappt kommt das Klimaschutzgesetzt und der Klima-Lockdown 💣🚷👞⛔	2021-05-15 15:36:51	1357758772593254410	5	0	0	0	0	1	public
1405222444043014145	@NonButTheBrave @SteffenSchlager @Karl_Lauterbach Staatsmedien, so so. 🤭	2021-06-16 17:55:13	867334326102482944	11	0	0	1	0	1	group
1406864502717566978	@Moominsusi @Karl_Lauterbach @BILD So Susi, nun mal Butter bei die Fische. Konkrete Beispiele will ich sehen. Ich mag den Populismus der BILD auch nicht, aber sie verfügt über sehr gute Kontakte und hat sehr oft recht mit dem was sie schreibt.	2021-06-21 06:40:10	1267727721750282250	16	0	0	1	0	1	person
1385260087976026116	@BILD Als wenn der etwas anderes sagt als die Merkel. Lach mich Tod. Auch so nen Schwätzer vor dem Herren	2021-04-22 15:51:56	1374344328798167041	0	0	0	0	0	2	person
1387135500264292358	@BastardHegels @iknrr @ainyrockstar Alter der Syrer saß da ganz friedlich im Bus wie jeder andere auch und der Nazi Spast kommt an und attackiert ihn wtf ist falsch bei dir 🤦🏼‍♂️	2021-04-27 20:04:09	988104615534219265	0	0	0	1	0	2	person
1393971101898878977	@mod_nom @watwillse @ZentralratJuden @ulfposh Nicht ganz, aus Österreich...	2021-05-16 16:46:24	1343137753282842624	2	0	0	0	0	1	public
1391750620407812098	@FlugschuleE #EvaRosen halt die Fresse ich fordere alle #querdenker in den Knast alles Potentielle Mörder	2021-05-10 13:43:00	1245294628745682944	4	0	1	0	1	4	group
1387120338828500992	@ntvde Klasse. Hier sammeln sich direkt die drecks Nazis unter diesem Beitrag - mit ihrem peinlichen Gejammer um die bösen Immigranten, die ausnahmslos ,braven Deutschen’ und ihren Frauen etwas Böses wollen. Peinlicher Haufen übelster Unterschichten-Abschaum. #AfDrausausdenParlamenten	2021-04-27 19:03:54	218062166	3	0	0	1	1	3	group
1397899044744318979	"@Dennis_Hohloch @Tino_Chrupalla ""Die AfD ist eine Partei, in der Rechtsextremisten Wortführer sind.""
Wer vom @Tagesspiegel so etwas wie unabhängigen, neutralen oder auch nur guten Journalismus erwartet, hat die Kontrolle über sein Leben verloren.
#goAfD #nurnochAfD"	2021-05-27 12:54:38	1098929469711179777	0	0	0	0	0	2	group
1388443299485298691	"@moerv_vom_doerf @JohannesNormann @SerapGueler Alles Nazis!!
Sie haben so recht 🥰🥰"	2021-05-01 10:40:53	831043596388294656	0	0	0	0	0	2	group
1400853292687794187	Jemand weist zurecht daraufhin, dass Frau Baerbock auf der Seite der Boell-Stiftung auch nicht als Mitglied im Fachbeirat Europa/Transatlantik geführt wird. https://t.co/YM9wsvVEFw	2021-06-04 16:33:46	526311519	762	10	146	11	0	1	person
1391021964773441537	@damnjessieh_ @thisisitA123 @ABaerbock Du erkennst die Ironie nicht, weil du nicht recherchiert hast. So einfach ist das, denn Aogo hat vermehrt scheiße geschrieben. Und Palmer ist alles andere als ein Rassist. Das Meme erklärt eigentlich alles! https://t.co/puvnR4tT0x	2021-05-08 13:27:34	1225131166954639361	9	0	0	1	0	2	person
1390758627452063747	"@DrKolberg @Andreas64822614 @AfD_FraktionNRW @StanglIngrid Der AfD-Fan Kohlberg und die ""neue SA"". Soso...

Man wundert sich über nichts mehr bei den AfDeppen😉

Sie können lange nach Hirn schreien.
Bei Ihnen bleibt es so hohl, braun und düster wie vorher👎👎👎 

#AfDm8dumm 
#AfDrausausdenParlamenten https://t.co/qnoUdh00Xk"	2021-05-07 20:01:10	1084924078845296641	0	0	0	0	1	3	group
1391641504339345408	"@BB12_DE @DonJoschi Gut gebrüllt @ArminLaschet .
Aber leider etwas zu spät. 
Meine Meinung:  Ihr habt's mit eurer Merkelarschkriecherei vergeigt.
Armin tritt ab, überlasse das Feld @_FriedrichMerz , @HGMaassen + paar anderen denkenden Köpfen der @cdu .
Und machts mit Demokraten, machts mit der @AfD"	2021-05-10 06:29:24	1252838134011686912	7	0	4	0	0	2	person
1387137804040347653	@oOTsukiOo glaube langsam dass der Laschet ein Schläfer der SPD ist, der die CDU unterwandert hat um sie zu zerstören 💀💀💀	2021-04-27 20:13:18	1137779423057502208	1	0	0	1	0	2	person
1395373907687972868	@_FriedrichMerz Haben wir in Geographie ein wenig geschlafen? Seit wann ist ein Flug nach #Mallorca ein Kurzstreckenflug? Das sind in gerader Linie von Frankfurt bis Palma ca. 1200 km und dauert etwas mehr 2 Stunden.	2021-05-20 13:40:39	100952085	84	1	1	12	0	1	person
1387723995135479808	@SamianiAlfredo @Hans456789 @Karl_Lauterbach https://t.co/6v25ugkHiF  Hausaufgaben	2021-04-29 11:02:37	1373011602933420039	0	0	0	0	0	1	public
1387486369912602632	@reitschuster 15 Ärzte - Tierarzt, Apotheker, PTA gehören da auch dazu. Und Psychiater.  Die Intensivstationen in unserem Landkreis sind voll, über 40% Covid19-Fälle.  Ich könnte 🤮	2021-04-28 19:18:23	1381276005566971904	10	0	0	11	0	1	group
1394304634018275328	Noch im Dezember mussten @sanofi und GlaxoSmithKline einen schweren Rückschlag bei der Entwicklung ihres #Corona-Impfstoffes hinnehmen. Nun sorgen neue Tests für großen Optimismus. https://t.co/12NKjgqVHj #Covid19 #Coronavirus	2021-05-17 14:51:44	266517562	2	0	0	0	0	1	group
1405219910960156675	@Giftzwergin22 @SteffenSchlager @Karl_Lauterbach Dann waren es wohl die falschen Medien..	2021-06-16 17:45:09	1150272537647038464	3	0	0	1	0	1	public
1404890222211575811	@davidbest95 @greenpeace_de Äußerst differenzierte Analyse.	2021-06-15 19:55:05	2766736996	0	0	0	0	0	1	public
1389074944089329665	Jetzt kapiere ich, wie die @DB_Bahn Schwarzfahrer bekommt. Einfach am Bahnhof ne frühere Abfahrtszeit (5 oder 10 Min früher) zeigen. Der Fahrgast steigt aus Schreck in den Zug ohne Ticket. Schlau gedacht, Respekt ans Management für die Idee. https://t.co/XazgP7on7p	2021-05-03 04:30:49	747065173840658432	0	0	0	0	0	2	group
1397119159188742145	@fleurliberte @quarkswdr Danke. 👍 Keiner hat mir geglaubt, das Frau Merkel DAS Trojanische Pferd verkörpert.	2021-05-25 09:15:39	480829981	2	0	0	0	0	2	person
1387351977567338496	@Laforce_61 @T_Emmert @leipzig04349 @Karl_Lauterbach Whataboutism gegen Strohmann - wo und wann hat die Querdenkenbewegung zum Sturz der Regierung aufgerufen? Und wohlgemerkt die Querdenker, nicht ein paar Verirrte vor dem Reichstag.	2021-04-28 10:24:21	1367451365321113601	3	0	0	2	0	1	group
1405217735185940482	@agneshellow @Karl_Lauterbach Ich glaube schon dass sich einige eine Impfung wünschen. Aber nicht weil sie Angst vor einer Infektion haben sondern wegen der Freiheiten, die man ihnen in Aussicht stellt	2021-06-16 17:36:30	832138225166741504	50	1	0	10	0	1	group
1398380567947890694	@janboehm Trinkgeld auch immer an den DHL Fahrer. Vorteil: Der vergisst nie wieder zu klingeln.	2021-05-28 20:48:02	2476367051	108	1	2	15	0	1	group
1388421660135591938	In #NRW gelten von diesem Montag an erste Lockerungen für vollständig gegen das Coronavirus geimpfte Menschen. Vorteile haben Geimpfte und Genesene etwa beim „Click and Meet“ im Einzelhandel, bei Besuchen in Zoos und Botanischen Gärten. https://t.co/hgQdOM8l3J	2021-05-01 09:14:54	22751175	3	0	1	1	0	1	group
1389297158894071816	"@schmidja2017 @CorinnaMiazga @Benjamina8221 ja aber dieses strunzdumme Grünenweib ist doch mal so hohl wie eine leere Mülltonne. Null und nix in der Birne
aber auf Kanzlerin- Kandidatin machen. 
Da bleib ich doch bei der AFD, der einzigen Partei in Deutschland die noch für das Wohl des deutschen 
Normalbürgers kämpft."	2021-05-03 19:13:49	1388542623850315777	0	0	0	0	0	3	person
1389689305237442566	@tagesschau Die Pandemie zeigt wie die pol. Kultur unter Merkel total verkommen ist .wie pol.Ämter u Führungspos. besetzt werden mit fachfremden inkompetenten Stümpern u Idioten , die in ihrer Arroganz u Selbstherrlichkeit    zum Niedergang des Landes beitragen. Warum treten sie nicht zurück	2021-05-04 21:12:04	1368943791068086273	0	0	0	0	1	3	group
1397577472334614536	@FX_Tomis @ttopmok @Markus_Soeder Warum ist das Ozonloch kleiner geworden? Weil man weltweit das Verhalten geändert hat! Das is nicht von alleine passiert	2021-05-26 15:36:49	844583453605679104	3	0	0	1	0	1	public
1388467315201687557	@P_Plattform Die AFD ist auch keine Alternative,  sondern auch nur ein weiterer Verbrecherverein der zur Zeit ein wenig gehypt wird.	2021-05-01 12:16:19	1212079343314202625	0	0	0	0	1	2	group
1391820811602903045	@tagesschau #tagesschau macht ihr die Überschriften mit ab Sicht so oder wovon habt ihr Angst ,mit was haben die Israelis seit Jahren auf die Palastinenser Geschoss , was ist das für eine einseitige Berichterstattung, Israel seine Fehler werden von euch überhaupt nicht wahrgenommen!!	2021-05-10 18:21:54	102208147	1	0	0	0	0	2	group
1389473569088757763	@realTomBohn @Tagesspiegel Querdenker ist schlecht formuliert, Nachdenker oder Mitdenker fände ich wesentlich sinnvoller! Fakt ist jedoch das unsere Politik massiv versucht andere Meinungen zu erdrücken, schikaniert und manipuliert! Hatten wir und braucht keiner mehr!!	2021-05-04 06:54:48	1097906524716961792	5	1	1	10	0	2	group
1394572200817172481	@Bobby60269717 @watwillse @ZentralratJuden @ulfposh Doch natürlich ist es eine Gefahr. Aber welchen Einfluss haben die auf die antisemitischen Straftaten? Bringen Sie doch Belege. Dann glaube ich Ihnen.	2021-05-18 08:34:57	1371616438474137606	0	0	0	1	0	1	
1389616502488305676	"@docholi95307723 @HeikoGermanus @reitschuster https://t.co/90Oboym1pc
Liefers war auch mal Pfosten Fan, hat aber Ehre genug und Eier um einen Fehler einzugestehen, sollten sie auch ,machen, das befreit von der Schuld Kontakt."	2021-05-04 16:22:46	1288159127139737601	0	0	0	0	0	2	person
1388405376220028928	Die linken Lehrer laufen hier in NS zu Hochform auf. Ethik Unterricht - eine Katastrophe. Die bösen Kreuzzüge, BLM. Frage an d. Schüler: Wie reagiert ihr, wenn ein Ausländerkind v. d. Weißen verprügelt wird?  Was sagt ihr zu diesem (vormals NPD) Plakat: kriminelle AUSLÄNDER RAUS? https://t.co/9rwmGPkCU5	2021-05-01 08:10:11	873470215006433281	1	0	0	1	1	2	group
1406573486265536517	"@Xrxtn @philopolist @Alice_Weidel @UweJunge Schon lange nicht mehr. Das war mal vor 60-70 Jahren so. Aber vielleicht mischen dich mal ein paar gegnerische Holls auf, ist ja ""Tradition"" und gehört in deinen Augen scheinbar."	2021-06-20 11:23:46	433695613	0	0	0	0	0	2	person
1390558757558669317	@BILD Diese Partei @Die_Gruenen  möchte Deutschland regieren. Mit offen linksextremen Kandidaten für den Bundestag @bunteannka ! Frau #Baerbock scheint das nicht zu interessieren, sie bastelt weiter an der Legende der lieben, bürgerlichen Grünen.	2021-05-07 06:46:57	1352163989229342722	1	0	0	0	0	2	group
1409215601709563905	"@marleyHere41 @DeineMeinungung @Fladdeh1 @jo_silentio @Karl_Lauterbach Nein, sind wir nicht. Es ist ratsam, ""achtsam"" zu sein, ja. Es ist ein Szenario. Aber nicht erwiesene Tatsache, schon gar nicht hinsichtlich Details."	2021-06-27 18:22:36	1201718617	0	0	0	12	0	1	public
1389267745204801544	@GeorgineKellerm @AliCologne Respekt Frau Kellermann!! Von mir 100 Punkte	2021-05-03 17:16:56	1232030337666080769	5	0	0	0	0	1	person
1391016617589497860	@Karl_Lauterbach @ob_palmer Die Formulierungen @ob_palmer sind ein absolutes no go in einer toleranten und weltoffenen Kultur wie sie die @Die_Gruenen represäntieren. Völlig richtig, wenn sie sich von ihm trennen.	2021-05-08 13:06:20	905106597759918080	25	0	0	17	0	1	person
1398931069819310082	@welt Steht im Koran nicht was von Alkoholverbot? Aber wieder aufregen, wenn es in der Mensa nur Schweinefleisch gibt. Ganz mein Humor	2021-05-30 09:15:32	2522555706	430	0	23	14	0	1	group
1405450990552244224	@Crosshead16 @SteffenSchlager @Karl_Lauterbach Ein Fieberthermometer ist nicht das gleiche wie ein Corona Test. Lauterbach sagt ja selbst nur 6/10 Tests sind richtig ;) Und ich wiederhole es gerne: Wo bleibt jz das Argument? Ich seh nur dummes rumgerede...	2021-06-17 09:03:22	833834529018241024	0	0	0	1	0	2	person
1388581797815103493	@pkronnsen @fschwob98 @S_Michel_ Säubern = aufräumen, Ausradieren = verbieten den gar aus machen. Nichts davon ist Nazi speech aber hey wenn ich Terroristen verteidige versuche ich das auch zu relativieren.	2021-05-01 19:51:13	1356237611174658050	0	0	0	0	1	3	
1385358359830872074	"@FritzSeppal @Shania20204 @flederesel @ChanasitJonas @YouTube Sind nur zum Teil Corona Tote, und ein Teil von über 1 Mill. Toten.
Seit wann werden jetzt die Toten über die Jahre weiter gezählt?
Typisch, merkt Ihr nicht wann es reicht mit Eurer dummen Hetze.

#allesdichtmachen  #HeinerUltras 💚"	2021-04-22 22:22:26	1264942728938430464	13	0	1	0	0	2	person
1384180344119697419	"@APVogt Frau Baerbock ist nach #AfD-Definition aber sowas von normal!
Verheiratet mit einem männlichen Ehepartner und zwei Kinder.
Was wollt ihr eigentlich noch mehr?"	2021-04-19 16:21:25	1149706644269481985	0	0	0	1	0	1	person
1388783086540832769	@HohlerAli @ThomasKunzfeld @moerv_vom_doerf @JohannesNormann @SerapGueler Wer liest das denn, außer seinen Fanboys? 🤡	2021-05-02 09:11:04	1307466295	2	0	0	0	0	2	group
1399100126308732936	"@herr_sin @Karl_Lauterbach @Alice_Weidel OOOODER einige sind einfach so dämlich um selbst ""interracial lesbians "" als Nazi anzuschreien."	2021-05-30 20:27:18	1265009413951229954	0	0	0	0	0	2	group
1397813630280818688	Was die #AnneWill gibt es bestimmt auch auf Amazon https://t.co/FYQIfFKb0W	2021-05-27 07:15:14	1237080951391469570	0	0	0	0	0	1	person
1406560551065489408	@nati93x @FozzyTimeless @Hoellenaufsicht @Alice_Weidel @UweJunge Hat sie doch recht mit. Wo ist denn da dein Problem?	2021-06-20 10:32:22	1222866807511568390	0	0	0	2	0	1	person
1388817855194570752	@Karl_Lauterbach 2) Zeitraum auch wieder Teil des Infektionsgeschehens sein können. Man kann daher doch nicht einfach pauschal sagen: Du bist geimpft, also bist du nicht mehr ansteckend und brauchst z.B. nicht mehr in Quarantäne. Das ist ohne sterile Immunität doch sehr „optimistisch“.	2021-05-02 11:29:14	39522014	91	0	3	13	0	1	public
