	c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count	hatespeech
294	1.3972274406871572e+18	#Cyberattacken: Behörden rechnen mit Angriffen auf die #Bundestagswahl https://t.co/Xd2LgwfkeB via @faznet #BSI #Bundestagswahl2021	2021-05-25T16:25:55Z	7.401953520793928e+17	0	0	0	0	0
295	1.4049101019835515e+18	@DerMannes @BCasapietra @greenpeace_de Er hat recht, ich habe dem ÖRR die Zahlung letztens verweigert. Höchst kriminell.	2021-06-15T21:14:04Z	1.005833251620053e+18	133	0	0	1	0
296	1.3947386538811187e+18	@VVinqit @Bode_Anne1 @EmmaWag68768896 @leserschwert @reitschuster Junge, was ist bei Dir schief gelaufen?	2021-05-18T19:36:22Z	1.3747946718184858e+18	0	0	0	0	0
297	1.4016120688019415e+18	@Danne79029815 @PDominke @reitschuster Und sie brüllen nicht heulend #wahlbetrug.	2021-06-06T18:48:52Z	68757774.0	2	0	0	0	0
298	1.384190013655552e+18	@speis_oo Ich sehe das nur bei Laschet. Söder hat gesagt, er wird‘s, wenn die Partei ihn will und wartet jetzt nur ab. Wenn nicht, bleibt er Ministerpräsident. Ganz entspannt. Wer Stress hat, das ist Laschet.	2021-04-19T16:59:50Z	2596501422.0	1	0	0	0	0
299	1.3872905332997366e+18	@Sudokusamurai1 @Biene19591 @DimitriSoupakis @Alice_Weidel Damit macht man es sich doch viel zu einfach. Ich kann wirklich nicht nachvollziehen, warum Menschen wie du so eine große Angst vor dem Islam haben, denn darum geht es ja offensichtlich Der Großteil der in D lebenden Muslime ist gut integriert u nimmt am gesellschaftl. Leben teil	2021-04-28T06:20:12Z	1.2167847850975764e+18	0	0	0	1	0
300	1.3852516628272415e+18	@laurinlues Hat jemand ernsthaft erwartet, dass die #fckFDP sich für das Leben von anderen (außer das ihrer Klientel)  interessiert? Egoismus in Reinkultur und menschenverachtender Zynismus werden analog #fckAfD kaschiert durch eine heuchlerische Sorge um die Demokratie. #PinocchioPartei	2021-04-22T15:18:27Z	9.485454286221107e+17	2	0	0	0	1
301	1.384254156735611e+18	"@Arroganzlehr @IsabelRuland Ich kann die Verärgerung verstehen, aber warum die Idee Lehrer zu impfen gut sein soll will mir nicht in den Kopf. Was bringt es mir die Lehrer zu impfen? Die Kinder tauschen den Virus aus und dann triffts die Eltern?
Schulen zu, Betriebe zu, richtiger lockdown, bis Inzidenz &lt;20"	2021-04-19T21:14:43Z	1.3010153713113866e+18	1	0	0	1	0
302	1.3894731753528443e+18	Die Bürger Deutschlands, die lauthals und mit nach oben gereckter Faust brüllen, die AfD wolle die freiheilich demokratische Grundordnung abschaffen, merken nicht, dass ihnen in diesem Moment der Teppich der freiheitlich demokratischen Grundordnung unterm Arsch weggezogen wird!	2021-05-04T06:53:14Z	1.1691473683669033e+18	497	8	168	23	1
303	1.3870560576174203e+18	"bequatschen
was sollen die abgeranzten (quoten)hackler_innen schon dazu wissen, die haben ja nichtmal powi oder gender studies studiert 😯"	2021-04-27T14:48:29Z	2505250292.0	9	0	0	0	0
304	1.386325116393599e+18	"@vancaedin @georgrestle ""Es gehen Existenzen zu Grunde, die Regierung schaukelt Eier und verkauft die Republik""

Genau daran hat sich die Aktion ja gerichtet und das man mal gescheite Maßnahmen einsetzt und nicht jede Woche was anderes und es nichts bringt

Harter Tobak:
https://t.co/ZlWmxDxR1T"	2021-04-25T14:23:59Z	9.873196628693485e+17	3	0	0	0	0
305	1.394617295922684e+18	(2) Trotzdem steht UK vor Problem. Wenn 50% Erstimpfung haben sinkt R-Wert schon um ca 1/3. Da der R-Wert dieser Mutante klar über 4 liegt, ohne Schutzmassnahmen, ist aber nach Öffnung mit steigender Fallzahl zu rechnen. Möglich wäre für B1.617.2 auch ein viel höherer R-Wert	2021-05-18T11:34:08Z	3292982985.0	1073	9	69	26	0
306	1.385127101855064e+18	@Trinchen312 @KoyamaMichi Ach zu dumm zum scheißen Trinchen. Die braune Kacke staut sich bei dir schon im Gehirn #fckafd #FCKNZS	2021-04-22T07:03:30Z	1.2618886521096274e+18	1	0	0	1	1
307	1.3943447323069522e+18	"@beirelotius @watwillse @ZentralratJuden @ulfposh Tu ich nicht! Antisemitismus ist von keiner Seite akzeptabel!
Aber gerade vor dem Hintergrund unserer Geschichte ist rechtsextremistischer Antisemitismus unerträglich! Und Sie versuchen den zu verharmlosen!"	2021-05-17T17:31:04Z	1.3275430802040463e+18	0	0	0	1	0
308	1.3873545008229335e+18	"@Hans456789 @Karl_Lauterbach Du bist offensichtlich nicht ganz dicht ...

#Blockempfehlung"	2021-04-28T10:34:23Z	8.651906857875292e+17	6	0	0	0	0
309	1.3895107138577818e+18	@welt Die AfD ist der Abschaum der Menschheit und für uns untragbar https://t.co/lZLnmpEiG8	2021-05-04T09:22:24Z	3854185545.0	0	0	0	1	1
310	1.3869242820144824e+18	@RAinDiercks @MamaDiamond4 @fraupfoetchen Häufig scheinen es mir auf Twitter gerade die Frauen zu sein, die Männern das absprechen. Diese ganze Debatte ist doch insgesamt  zynisch und verlogen. Frau Baerbock möchte Bundeskanzlerin werden, nicht ihre Kinder verlassen. Unwürdige Diskussion!	2021-04-27T06:04:51Z	1.3577369390976492e+18	13	0	0	0	1
311	1.3888438160824484e+18	7/ Deshalb ist es erforderlich, dass wir alle die Fallzahlen/Inzidenz deutlich (&lt;35/100.000) runterbekommen und gleichzeitig mit dem Impfen schneller werden. Und: Auch Kontakte zwischen Geimpften und Ungeimpften sollten wir möglichst gering halten.	2021-05-02T13:12:23Z	16697497.0	1628	16	176	15	0
312	1.4065794381087908e+18	@Raven_1272 @philopolist @Xrxtn @Alice_Weidel @UweJunge Aber schön auf einschlägigen Seiten 2 Frauen zu gucken und sich die Nudel massieren. Aber das ist ja was ganz anderes.	2021-06-20T11:47:25Z	1.2458092876010127e+18	0	0	1	1	0
313	1.3851899520828088e+18	@ClausStrunz @spdbt @cducsubt @fdp @Linksfraktion @AfDimBundestag @GrueneBundestag @BILD Wen interessiert schon ihre tendenziell rechte, populistische und ungebildete stimme. Nicht mal das Rückgrat sich zur #fckafd  zu bekennen, für die sie ja so gerne Propaganda betreiben.	2021-04-22T11:13:14Z	35705336.0	1	0	0	1	1
314	1.4065719163417436e+18	@Xrxtn @Alice_Weidel @UweJunge Heult einfach leise! Euer „Leid“ durch eine Armbinde interessiert niemanden.	2021-06-20T11:17:32Z	9.760907967923855e+17	0	0	0	0	0
315	1.391878631115395e+18	"Höre gerade von einer ""Jurnalistin"" in der Sendung  Unter den Linden : die Zustimmung für die Grünen geht aus der Strahlkraft von Analena Baerbock hervor.
Bin vom Hocker gefallen. Was für eine üble Speichelleckerei!"	2021-05-10T22:11:40Z	9.510684694658947e+17	0	0	0	0	0
316	1.3891404214236037e+18	@larsklingbeil @PaulZiemiak @ArminLaschet Weil laschet kein Hetzer ist wie du,du wiederlicher Typ	2021-05-03T08:51:00Z	1.385451159310246e+18	0	0	0	0	0
317	1.4065692524680192e+18	@Hoellenaufsicht @Alice_Weidel @UweJunge Guck dir mal an wie die AfD früher war im Gegensatz zu heut. Damals sind halt diese ganzen Rassistenschweine in die Partei geschlüpft. Heisst Nein es ist nicht die AfD. Solche Leute nutzen die AfD nur aus. Was schlimm genug ist und weswegen man sie nicht wählen sollt	2021-06-20T11:06:57Z	8.724589967241912e+17	0	0	0	1	1
318	1.391639455732281e+18	@Stifflersmutter @quicker_easier Nun ja, die Querdenker Bewegung bezieht sich ja aus dem radikalen Konservativen Kreis von Kirchen. Auf den Demos sieht man immer Schilder von Katholischen und Evangelikalen Kirchen. #Reichsbürger #NazisRaus	2021-05-10T06:21:16Z	2707028514.0	0	0	0	0	0
319	1.384078375359185e+18	@stefanbuesser Schade dass sich die ganzen selbsternannten Leugner doch zu feige sind an ihren eigenen Quatsch zu glauben. Sonst könnten die Querdenker doch wunderbar für Studien als nicht geimpfte Kontrollgruppe ohne Behandlung herhalten.	2021-04-19T09:36:14Z	1.3819722426161723e+18	2	0	0	0	0
320	1.4058046274471365e+18	@evilestmav @Gewaltpeter @davidbest95 @greenpeace_de auf der wissentschalftlichen ebene bin ich bei ihnen. aber die tatsache dass die kontrolle des saatguts letztendlich in der hand einiger weniger grosskonzerne liegt ist das problem.	2021-06-18T08:28:36Z	1.2380141782685164e+18	0	0	0	1	0
321	1.4036522861744456e+18	@manuelak62 Gerade erfahren, dass weiter Kollege Anfang 20 sich gestern impfen hat lassen, weil er in den Urlaub fahren will. Wir sind verloren	2021-06-12T09:55:58Z	2868989039.0	86	1	1	10	0
322	1.4023729861545e+18	@ABaerbock Sie hatten schon fast meine Stimme. Bildungsausfall ? Schon  mal mit Lehrern gesprochen ? Bevor Sie Sprüche machen, für #gutebildung #sicherebildung #Digitalisierung sorgen. #LongCovidKids	2021-06-08T21:12:29Z	3317092708.0	210	1	22	13	0
323	1.3840159616368312e+18	"Null Einigung zwischen Laschet und Söder
-------
... was glauben diese beiden Kasper eigentlich, was sie deutschen Bürgern zumuten können?     🤣

...  kommt wieder Ihr Milchbubis , wenn Ihr trocken hinter den Ohren seid ...       🥳

...  Profilneurotiker schaden Deutschland"	2021-04-19T05:28:13Z	1157634679.0	1	0	0	0	1
324	1.4054609876255867e+18	"@markdegger @SteffenSchlager @Karl_Lauterbach Hach. Das beliebte ""Ad hominem"" beim Volksverpetzer. Du kannst die Punkte ja gerne inhaltlich widerlegen."	2021-06-17T09:43:06Z	1.01702760141047e+18	0	0	0	0	0
325	1.4072335519851684e+18	@KnickHenry @Hoellenaufsicht @Alice_Weidel @UweJunge 6 Millionen Arschloecher. Wer Nazis, Faschisten, Rassisten, Antisemiten, Homophobe usw. waehlt, wird selbstverstaendlich ueber einen Kamm geschert. Die Motivation, ob Kalkuel, Frust, Protest oder was auch immer, ist dabei voellig irrelevant! #AfDWaehlerSindArschloecher	2021-06-22T07:06:38Z	1.3375446679913144e+18	0	0	0	1	0
326	1.3864764584162632e+18	@Karl_Lauterbach Weil viele „Massnahmen“ der deutschen Bundesregierung wirkungslose Symbolpolitik waren, sind zusätzlich Menschen gestorben. Das kritisiert #allesdichtmachten. Man muss schon sehr entrückt sein, um daraus Verhöhnung für Tote oder das Personal von Krankenhäusern ableiten zu wollen.	2021-04-26T00:25:21Z	19140613.0	246	0	5	24	0
327	1.3907581546281738e+18	"@Furkan_239 Es gibt genügend schwule, lesben usw die sich mit gegen Kopftuchverbot einsetzen
Es gibt auch homosexuelle Moslems   mit Kopftuch? Deswegen ergibt dein Tweet null sinn"	2021-05-07T19:59:17Z	1.2330357096463606e+18	0	0	0	0	0
328	1.4065807263010816e+18	"@Xrxtn @Alice_Weidel @UweJunge Zur Regenbogenflagge gehören alle. Schwul, lesbisch, asexuell, pan, poly, aber auch hetero. Es ist also das Gegenteil von Diskriminierung, die du allerdings betreibt, in dem du hetero als ""das normale"" einstufst."	2021-06-20T11:52:32Z	1.3490846919960207e+18	5	0	0	0	0
329	1.390997637382525e+18	"@thisisitA123 @ABaerbock What the fuck? Plamer ""denkt"" nicht anders, er hat rassistische Äußerungen getätigt."	2021-05-08T11:50:54Z	1.3259702379430584e+18	29	0	0	10	0
330	1.3936378661866086e+18	@Arie1900_ Ich kann verstehen, dass sich Israel verteidigt und könnte es ihnen nicht übel nehmen, wenn man härter durchgreift. Die können sich ja nicht 10 Jahre lang beschießen lassen	2021-05-15T18:42:14Z	2962385117.0	2	0	0	0	0
331	1.384118935537156e+18	"April 1980

Helmut Schmidt Kanzler
Stabile Mulle am Playboy-Cover
Chinesen fressen Reis oder gar nichts
Shining im Kino

April 2021

Merkel Kanzlerin, Baerbock/Söder/Laschet folgen
Fette Kuh am Playboy-Cover
Chinesen ficken uns trocken und hart
Kinos zu

Früher war alles besser"	2021-04-19T12:17:24Z	1.3667490160301466e+18	49	2	6	3	1
332	1.389517100075651e+18	@JoshHermannFDP @Doblerin Was für ein Unsinn. Im ihrem Kopf spuckt immer noch die Hetzjagden-Lüge, die von einem linksradikalen Account gestreut und von Merkel und Co dankbar verbreitet wurde	2021-05-04T09:47:47Z	1.3279826207776072e+18	4	0	1	0	0
333	1.3885934904062935e+18	@MoeFin1 @stephanpalagan Wie dumm wilkst du mit deiner Argumentation wirken? Nur weil die Staats Führung Israels scheiße ist musst du sie nicht mit schlimmeren vergleichen.  Ansonsten wären die Nazis ja nicht so schlimm da die Soviets auch schlimm waren.	2021-05-01T20:37:41Z	3064452687.0	0	0	0	1	0
334	1.3853551743702835e+18	"Die Pandemie offenbart jene die schon immer eine hässliche Fratze hatten und einfach von Natur aus komplett einen an der Waffel haben und asozial sind. 

Die Pandemie deckt alles schonungslos auf.

Auch hier Abstand halten und Ignorieren zukünftig jene.

#allesdichtmachen"	2021-04-22T22:09:46Z	7.876494330979615e+17	27	0	2	0	0
335	1.3875073448132155e+18	"@Karl_Lauterbach Nun, in Israel erleben wir anderes.

Wenn diese von Ihnen benannte Prognose zutreffen sollte, würde das bedeuten, es dürfte keine Lockerungen auch bei Herdenimmunität geben - verstehe ich das richtig? Wann wären denn nach dieser Prognose Lockerungen überhaupt möglich?"	2021-04-28T20:41:44Z	3062615044.0	52	0	1	17	0
336	1.3892771997406372e+18	"@DennisKBerlin Wenn man als Querdenker schon zu blöd war, sich bewusst zu infizieren ...

Kennt wer die Szene aus ""Der Schuh des Manitu"", wo Abahachi erfolglos versucht, einem Toten die Augen zu schließen und Ranger sagt: ""Was kannst du eigentlich?""

Das würde ich sie dazu gerne fragen."	2021-05-03T17:54:30Z	1.072222021000618e+18	23	0	0	1	1
337	1.3907540162048205e+18	"Erinnert Ihr Euch noch an die Empörung bei CDU, AfD und Axel Springer, weil eine Grünen-Politikerin mal Hummer gegessen haben soll?

Nun, wer selber bis in die Knochen korrupt, kann sich wohl kaum vorstellen, dass andere anders sind. Was für elende Heuchler."	2021-05-07T19:42:51Z	1.0062274838663372e+18	761	1	41	17	0
338	1.392724235982934e+18	#Antisemitismus wird weiter kräftig nach Deutschland importiert, gefördert und gepudert.	2021-05-13T06:11:48Z	1.1914244358295224e+18	1	0	1	0	0
339	1.3885509563134157e+18	#hallohallo Komisch, dass gegen Linke nicht angemeldete Demos in Hamburg hart vorgegangen wird, gegen ähnlich Querdenker Demos aber nicht. Hamburg, immer noch auf dem rechten Auge blind?🙈	2021-05-01T17:48:40Z	1356269485.0	272	2	12	15	0
340	1.3839336855194378e+18	@robinalexander_ @welt Greta wird sich bedanken. Söder reist im Privatjet von Nürnberg aus an, kein Ergebnis, ab nach Hause. Soll er einfach abdanken, Söder will doch kein vernünftig denkender Mensch!	2021-04-19T00:01:17Z	1.371190197287854e+18	4	0	0	3	0
341	1.3853554768761078e+18	"@_FriedrichMerz Erstmal müssen wir die Verbrecher von der #CDU aus den Parlamenten schmeißen Herr Merz!

#Infektionsschutzgesetz 

🇩🇪😷🇩🇪"	2021-04-22T22:10:59Z	1.0254608814953432e+18	0	0	0	0	0
342	1.386491559667962e+18	"@Jr6en1 @Karl_Lauterbach Wer im "" Glashaus sitzt "".. Von wegen "" Lusche ""."	2021-04-26T01:25:22Z	1.1573433510054666e+18	0	0	0	0	0
343	1.3852687338039665e+18	@geldverbrennen Nein ich verteidige Polizeigewalt nicht aber linke demos gehen auch eher selten auf die straße und rufen zuvor offen in ihrem gruppen zu mord auf oder belästigen Impfzentren oder stoßen kinderwägen um weil die mutter maske trägt etc. Das tun Querdenker eben.	2021-04-22T16:26:17Z	9.75515084859507e+17	0	0	0	2	0
344	1.3917600622727127e+18	@jokertheef @CoronaAusschuss haben schlimme Fehler begangen. Sowohl bei den Obduktionen als auch bei der Impfstoffzulassung etc. Aber gerade am Beispiel Püschel: Was haben die Querdenker draus gemacht? Die Patienten starben an Thrombosen und nicht an Covid. So dumm muss man schon sein...	2021-05-10T14:20:31Z	1.0170565472376586e+18	0	0	0	1	1
345	1.4021943765420155e+18	"@ABaerbock Kinder sind wohl wahr keine kleinen Erwachsene.
Aber es gab keinen Bildungsausfall. Und schon gar nicht 15 Monate lang. Bitte hören Sie auf diese Mär immer und immer wieder zu verbreiten. Es stimmt einfach nicht und ist respektlos den Kindern, Eltern und Pädagogen gegenüber."	2021-06-08T09:22:45Z	1.2413901743382364e+18	339	1	18	21	0
346	1.4065434395928207e+18	@Xrxtn @Alice_Weidel @UweJunge Ambiguitätstoleranz. https://t.co/JMYcKLw2t2	2021-06-20T09:24:22Z	1.308036792881492e+18	8	0	0	1	0
347	1.4066234168751145e+18	"@Raven_1272 @yongddunies @philopolist @Xrxtn @Alice_Weidel @UweJunge Seit wan genau bringt Schweigen und ignorieren nochmal Fortschritt?

Und wo genau ist hier?
Erde? Eurasien? Europa? Mitteleuropa? Deutschland? Bayern? Oberbayern? Kreismünchen? München? Schwabing-Freimann? Werner-Heisenberg-Allee 25?"	2021-06-20T14:42:11Z	1.3548482481004997e+18	1	0	0	1	0
348	1.4065580134193644e+18	@welt Weiß garnicht warum man sich da so aufregt? Genau so sind die Blauratten. Schon immer. Und die werden sich auch niemals ändern. 90% aller Leute empfinden für diese Partei nur abgrundtiefe Verachtung!	2021-06-20T10:22:17Z	8.342957625111347e+17	23	0	0	11	1
349	1.3853165207592878e+18	Die Bundesregierung fliegt unschuldige Flüchtlinge nach Deutschland, also nach einem Corona verseuchten Land, nicht nur schlepperei, aber Gesundheit Gefährdung. Und deutschen werden hier gefangen gehalten. CDU CSU und SPD hat sowas von fertig. Sowie Grüne. Heuchler und Zyniker. https://t.co/ORyno5BqqH	2021-04-22T19:36:11Z	1.0108586575448352e+18	0	0	0	0	0
350	1.389314509194543e+18	@AbigailRook2 Der erste Satz ist schon Beobachtungswürdig durch den Verfassungsschutz	2021-05-03T20:22:45Z	409397575.0	0	0	0	1	0
351	1.384253482861957e+18	"@0Schone Jeder hat seine Perspektive. Sie glauben aus Ihrer Perspektive, Dinge zu sehen, andere sehen es anders.
Und wie Sie sich an Frau Bärbock abarbeiten liest sich für mich schon aufgeregt."	2021-04-19T21:12:03Z	72285400.0	0	0	0	2	1
352	1.4015963182006026e+18	"@DTKB6 @ronca89097645 @shoutingcassy @dutschman @ABaerbock Systematisch ist schon ein ziemlicher Vorwurf.

Und wenn ich so an die andere Seite denke, mit multimilliarden Unternehmen, alles was sich im Öl, Kohle, Gassektor so herumtreibt, dann würde ich vermuten, dass positive Folgen doch sehr viel bekannter wären."	2021-06-06T17:46:17Z	16133902.0	0	0	0	0	0
353	1.389652185928147e+18	@karlheinz_e Ich find das ja unheimlich süss, dass nazis  it ihrem gruss an den föhrer ständig jedem zeigen müssen, wie hoch man in ihrem vakuum Scheisse stapeln kann, das macht denen echt so schnell keiner nach ...staunend getwittert 😅	2021-05-04T18:44:34Z	1.0876839962539377e+18	4	0	0	0	0
354	1.3893212950668e+18	@marceselvis @JoanaCotar @AfD Leider wissen keine 3 % der Wähler, wer #Cotar ist.	2021-05-03T20:49:43Z	1.2641827697579663e+18	0	0	0	0	0
355	1.3884402478060708e+18	"#1Mai 
Erst demonstriert die  #Antifa gegen die #Querdenken, die sich gegen Regierungsmaßnahmen einsetzt und nun findet die #Antifa die Ausgangsperren blöde ?

Genau mein Humor.

Hätte man da nicht gleich zusammen demonstrieren können?"	2021-05-01T10:28:45Z	1.3050973251535217e+18	1	0	0	0	1
356	1.400941859485139e+18	"@shoutingcassy @dutschman @ABaerbock Das ist einfach so weit zu kurz gedacht. 
Ich hasse diese Idee jedes Individuum müsste erstmal Einzeln vorleben wie der idealzustand aus zu sehen hat, bevor man es in regeln und Gesetze gießt. Als ob man nicht politisch gegen seine Gelüste, seinen Konsum
Usw. Sein könnte..."	2021-06-04T22:25:42Z	1.3486574898485002e+18	2	0	0	2	0
357	1.3906799786945618e+18	"baerbock ist im Nachwuchs-Förderprogramm des WWF inzwischen weit aufgerückt. 
So wie Spahn ja auch. https://t.co/ZuJK7xZMCI"	2021-05-07T14:48:39Z	9.794195378074788e+17	1	0	0	0	0
358	1.3841513017438085e+18	@berlinerzeitung @rki_de Damit ist so klar wie noch nie #ZeroCovid ist gescheitert. Wir brauchen eine grundlegend andere Strategie die leben mit dem Virus ermöglicht und alles andere ist ohne Perspektive hört Ihr das @tagesschau @tagesthemen @ZDFheute #ZeroCovid Isch over	2021-04-19T14:26:01Z	4927871752.0	1	0	0	3	1
359	1.393628497655083e+18	@VeraFranz @Andrea_Stoll_ @PhilHackemann @ABaerbock aber sie lügen nicht. Und ändern auch nicht ihren Lebenslauf in 24 Stunden 48 mal.	2021-05-15T18:05:00Z	2539781841.0	0	0	0	1	0
360	1.4036564557025812e+18	„Allein mit einer Umlage der schrumpfenden Gruppe sozialversicherungspflichtig Beschäftigter wird es nicht gehen. Für eine nachhaltige Altersvorsorge brauchen wir eine bessere Beteiligung der Arbeitnehmerinnen und Arbeitnehmer am Produktivvermögen unserer Volkswirtschaft.“ (tm)	2021-06-12T10:12:32Z	1.0593957482892328e+18	450	12	28	106	0
361	1.3891820618067722e+18	@whatthepeanut Er mutiert langsam zum Querdenker	2021-05-03T11:36:27Z	2422362519.0	1	0	0	0	0
362	1.3918290042530775e+18	@wenzel_joachim @sfi61 @tagesschau Und ausserdem bei dein Profil erzählst du was nazi Terror und das sowas niemals wieder passieren soll. Aber verteidigst selber gerade sowas.  Doppelmoral	2021-05-10T18:54:28Z	8.594611482482442e+17	0	0	0	1	1
363	1.384191884961018e+18	korrupte Mandatstraeger aus CDU/CSU wollen da anschliessen, wo Merkel versagt hat? Deutschland braucht diese Versager nicht!	2021-04-19T17:07:17Z	1.1525596550649364e+18	1	0	1	0	0
364	1.3951091420005417e+18	@CDU_Ehlers @pito_olibe @ZDFheute Die ebenfalls Menschen  unterdrücken, internationales Menschenrecht verwehren und Menschen ihr Zuhause wegnehmen? Es geht nicht um Juden, auch wenn einige Idioten das denken und vor Synagogen glauben Flaggen verbrennen zu müssen, sondern um die Politik Israels	2021-05-19T20:08:33Z	757986583.0	1	0	0	1	0
365	1.3863448697953362e+18	"Ich bin hier geboren, habe in der Bundeswehr gedient. Gelacht haben sie. Gelacht. Aber sie repräsentieren nicht Deutschland. Aber sie haben gelacht. Entschuldige, Bruder, dass ich weine. Wir fahren los.“

Ort des Geschehens: Gipspark. Mitte.

Wütend."	2021-04-25T15:42:28Z	334904627.0	5250	9	234	139	0
366	1.406855334711464e+18	@Moominsusi @Karl_Lauterbach @BILD Na, Susi, Hand aufs Herz, Haben Die die Studie der Uni überhaupt gelesen, geschweige denn verstanden? Oder reicht es nicht für mehr als einen Lauterbach-Tweet am Tag?	2021-06-21T06:03:44Z	1.3114012796132188e+18	42	0	0	1	0
367	1.3870172048399483e+18	"#Ausgangssperren
#Lockdown
#AllesOEffnen

Alle erinnern sich an die Bilder von Bergamo? Wir wissen inzwischen,  zu großen Teilen #propaganda

Folgerichtig kommt Ital., neben anderen Staaten, zurück zur Normalität!

Wann findet  🇩🇪 wieder seinen Verstand!?

https://t.co/cF7LKGzPxR"	2021-04-27T12:14:05Z	1.2960238416811377e+18	1	0	1	0	0
368	1.3961595343522816e+18	@Karl_Lauterbach 😳😳😳 Biergarten eines Restaurants in Pankow. Voll, kein Abstand zwischen den Tischen, große Tische mit mehr als 6 Leuten. Am Eingang ein Schild: „Wenn Sie das Restaurant betreten bestätigen Sie damit, dass Sie im Besitz eines negativen Testes sind.“ Das war’s! Kontrolle nix. 🤷🏻‍♀️	2021-05-22T17:42:27Z	1.384173945100718e+18	60	2	4	30	0
369	1.3918054857965445e+18	"@IsraelinGermany Das muss wohl ein Witz sein? Im Zeiten des Internets so dumm zu Lügen kann nur als Witz entnommen werden!
https://t.co/hSMOVLC0XF"	2021-05-10T17:21:00Z	247692754.0	1	0	1	10	0
370	1.387375632326316e+18	@T_Emmert @Laforce_61 @WagenMehr @Karl_Lauterbach Jetzt sogar schon Mehrzahl. Jammern Sie auch herum, wenn nicht-MSM-Journalisten angegriffen werden? Da gibt es ein paar mehr Fälle. Oder zeigen Sie lieber auf Belarus oder China?	2021-04-28T11:58:21Z	106384592.0	0	0	0	1	0
371	1.3915057625984655e+18	@danny_wilmore @_N1on_ @HWForster1 Das beste nach solchen Kommentaren ist, das man über den Schreibenden gleich ein ganzes Nest findet, was man auf seine Block Liste setzten kann, dass nenn ich mal freundlich und ich spare es mir in Zukunft solche „Meinungen“ weniger mehr lesen zu müssen. Danke!	2021-05-09T21:30:01Z	1.371526640677847e+18	2	0	0	0	1
372	1.390664105971929e+18	"Werfen Sie doch einfach Ihr Kind aufs Fließband und rufen den Impfdoktor @jensspahn an.
#Inzidenz #COVID19"	2021-05-07T13:45:34Z	288567673.0	0	0	0	0	0
373	1.4042031748026245e+18	@Cute_Lil_Owl @KoroBaer @HToenne @MalteKaufmann Ich bitte dich, da gibt es nun wirklich bessere Metriken um die Abwesenheit von Frauen bei der AfD(-Wählerschaft) aufzuzeigen als so eine lächerliche Korrelation.	2021-06-13T22:25:00Z	77847083.0	0	0	0	1	0
374	1.3842444060483584e+18	@nAnAsZe Es geht um die Gesundheit. Der AZ Impfstoff hat offenbar negative Folgen für Frauen. Frauenmedizin schon mal gehört? bitte, sonst kann sich eh jeder ein eigenes Gender aussagen, es is wurscht.	2021-04-19T20:35:59Z	3646134982.0	0	1	0	1	0
375	1.3985549290573865e+18	@herr_sin @Karl_Lauterbach @Alice_Weidel Bitte nicht öffentlich ohne Belege die FDP diskreditieren. Und dann noch mit der AfD vergleichen, starkes Stück, Herr Sin.	2021-05-29T08:20:53Z	1.361096312524075e+18	0	0	0	0	0
376	1.3944656696856453e+18	"@GruberRajesh @Ichbins2009 @DrStrompen @ZentralratJuden Einzigartig? Hast du gepennt das letzte Jahr bezüglich Querdenker und Co.? Die sind nur so clever es nicht als Sprechchor zu machen. Ist aber beides inakzeptabel. Nur wird gegen die Form der ""Querdenker"" kaum juristisch vorgegangen während das hier wohl der Fall sein wird."	2021-05-18T01:31:38Z	77847083.0	0	0	0	0	0
377	1.3927583518435e+18	@glr_berlin Ich kann’s verstehen, nicht gut heißen. Die Juden in Israel und auf der Welt haben nichts gelernt. Bis auf die Tatsache das Juden jetzt auch zu den extrem rechten gehören.	2021-05-13T08:27:21Z	1120392481.0	0	0	0	1	0
378	1.3964226051089162e+18	@Napoca71 @hilbertalpha @JFDA_eV Das heißt wir machen das jetzt mit allen Ländern?und schauen wer am Anfang mal zu erst einen Fuß auf ein Gebiet gesetzt hat?Was Israel mit den Menschen macht ist einfach unmenschlich. Selbst viele jüdische Organisationen lehnen die Politik Israels ab und laufen bei den Demos mit	2021-05-23T11:07:47Z	1.2696336651533558e+18	0	0	0	1	0
379	1.3842051919440978e+18	@ronzheimer Der einzige move der Armin Laschet den Arsch rettet wäre Friedrich Merz zum Kanzlerkandidaten zu bestimmen 😂	2021-04-19T18:00:09Z	48783476.0	8	0	1	1	0
380	1.391673002723586e+18	"@prodbyzziggs @dirk_adam @ODDO60 🤔 Die junge, weisse Frau #Neubauer  hat sich mächtig in Rage gesabbelt und dabei locker mal #hgmaassen Antisemitismus vor die Füße gerotzt und in ihrer aufgeheizten Form #Neubauerluegt gelogen! Sie haben eine sehr merkwürdige Sichtweise auf ""Rational"" ."	2021-05-10T08:34:34Z	7.568329582506148e+17	7	0	0	1	0
381	1.3892008661173617e+18	"@ARD_BaB @OlafScholz DIe meisten #stayathome Verfechter, die alles getan haben um sich nicht zu #infizieren, brav neg. #PCR Tests vorweisen, haben nicht begriffen.  

Ihr bleibt UNFREI.

Ihr werdet verarscht von #Merkel und Kumpane.

Kommt heraus und reiht euch ein. 

Gemeinsam,  für die Freiheit ."	2021-05-03T12:51:11Z	9.03666135907926e+17	0	0	0	0	1
