@BILD Merkels Sprecher stellt sich in die Ecke und schämt sich .das wars dann wohl!	OTHER	OTHER	-1.0
Jamaika Koalition klingt nicht nur lächerlich sondern sie ist es auch	OTHER	OTHER	-1.0
@mastermikeg @machtjanix23 @AthinaMala @_macmike @Norbinator2403 @ennof_ @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Der Typ hat sich mit etlichen hier angelegt, hat inhaltlich nichts zu bieten - nur Klugscheißern. Eigenes hat er auch nicht zu bieten - dafür reicht sein Intellekt nicht.	OFFENSE	INSULT	-0.30000000000000004
#Globale #Klimaerwärmung kann nicht verhindert werden. |LBR| #Lokaler #Giftausstoß aus Kraftwerken und Industrieanlagen stoppen	OTHER	OTHER	-1.0
Schulz, die gerechte Verteilung von Flüchtlingen wird es nie geben. |LBR| Sie wollen in die Sozialsysteme von A und D. Hör auf zu spinnen.	OFFENSE	ABUSE	-0.7
@Steffmann45 @petpanther0 @mastermikeg @troll_putin @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Gott sind Sie bescheuert, darf ich Sie an meinen Follower Herrn Dr.Alessandro Meluzzi weitergeben, er ist Psychater und Kriminalist und schreibt zum Thema Ur-Logen und kann Ihnen auch den NSU Tatort analysieren.	OFFENSE	INSULT	-1.0
Die Französische Nationalmannschaft besteht aus Schwarzen und Arabern und 1 Ethnischen Franzosen schlimmer als bei uns	OFFENSE	ABUSE	-1.0
@anna_IIna Der arme... Trauma jeden Tag, Sehnsucht nach Familiennachzug, kein eigenes Haus...nachvollziehbar...!	OFFENSE	INSULT	-0.30000000000000004
@Ralf_Stegner Stegner du alter Nazi...du darfst doch nicht sprechen wenn der Schulz es dir nicht erlaubt...	OFFENSE	INSULT	-2.0
#OuryJalloh hätte nicht in einer Gewahrsamzelle sterben müssen, wenn er zuvor abgeschoben worden wäre, heißt es bei der AfD-Kundgebung. #de0701	OTHER	OTHER	-2.0
@mastermikeg @Steffmann45 @troll_putin @petpanther0 @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Bilderberger ist die Arbeitsplattform der Ur-Logen Compass Star Rose und Pan Europa, nachzulesen bei Höchstgradfreimaurer Gioele Magaldi in "Massoni" Presse schweigt das Buch tot.	OTHER	OTHER	-1.0
@JoeyGerlach Kirchenbeamter Dröge 😂😂😂 "De Beamten un de Schwien sünd den` Buern sien Ruin" (Mecklenburgischer Spruch) 😜	OTHER	OTHER	-1.0
War doch klar das diese kriminelle Volksverräterin da mitmischt!!! |LBR| Merkel gehört sofort entmachtet und vor Gericht gestellt!!!	OFFENSE	ABUSE	-1.0
@Rheinjogger Hatte noch bei keiner Lesung und keinem Vortrag ein Problem.	OTHER	OTHER	-1.0
@hdBerretz Viele der sogenannten Eliten werden bald in den Knast gehen, #TheStormIsHere	OTHER	OTHER	-1.0
@Beutebadener @LeggaKnoppers @KotzenderStern Das sind keine Franzosen sondern Einwanderer aus einer kuh wird auch kein hund	OFFENSE	ABUSE	-0.3
@ranzmann Der Gesichtsausdruck spricht Bände &gt; Verachtung und er würde es immer wieder tun.	OTHER	OTHER	-1.0
Macht euch alle mal keinen Kopp ! Der schuldige für dritten Weltkrieg steht mit Deutschland, im Zuge der NATO-Osterweiterung schon fest!	OTHER	OTHER	-2.7
Wie kommt es eigentlich, dass alle den Mölzer einladen, aber so wenig über die vom Staat verfolgten Refugees berichtet wird...	OTHER	OTHER	-0.30000000000000004
Auf allen Sendern wieder ein einseitiges und völlig verfälschtes Geschichtsbild (Bsp. ntv) &gt; zum KOT*** 🤢	OFFENSE	PROFANITY	-0.3
@sonneundmond1 Es reicht jetzt mal: Sehen Sie sich an, wie wir den letzten Monaten und Jahren über diesen rechten Antisemitismus berichtet haben (Facebook und jfda.de). Auch und gerade vor den Wahlen. Und überlegen Sie sich dann, ob Sie uns davor warnen müssen, den Rechten hinterherzulaufen.	OTHER	OTHER	-1.0
@Ralf_Stegner Egal wer umfällt...Hauptsache SPD fällt weg.	OTHER	OTHER	-0.7
@MiriamOzen @Ralf_Stegner ...Schade da ist mir jemand mit dem Wunsch Blitze beim scheissen zuvor.... |LBR| Ralle du hast nicht viele Freunde....und es werden immer weniger....😃😃	OFFENSE	PROFANITY	-1.0
@SteinbachErika Diese Jugendlichen sind die Politiker der islamischen Parteien von morgen. |LBR| Das Gedankengut wurd seine Früchte tragen. |LBR| Steht auf Leute!!!	OFFENSE	ABUSE	-0.7
Lieber bezahlter Diener Putins, als Speichellecker einer korrumpierten deutschen Politik 😜	OFFENSE	INSULT	-1.0
Das sind doch überwiegend junge Männer, die uns überrennen wollen. |LBR| Die illegalen Invasoren brauchen Arbeit - in Arbeitslagern - fair.	OFFENSE	ABUSE	-0.7
Sigi in Moskau &gt; Lawrow u. Putin haben ja richtig gezittert vor Angst 😂😂😂	OTHER	OTHER	-0.7
Wer wählt denn noch SPD mit diesem schulischen Versager |LBR| Martin Schulz. 2 x sitzengeblieben. Der taugt doch nichts.	OFFENSE	INSULT	-1.0
@hab_kein_nick @OssiMarzahn |LBR| Sollen sie doch ihre sieben Sachen packen und Erdowahn direkt in der Türkei unterstützen! 🤑🖕👎	OFFENSE	INSULT	-0.6000000000000001
@heiseonline Ein Vaterlandsverräter meldet sich zu Wort und die Welt hört zu.schlimm,schlimm,schlimm!	OFFENSE	ABUSE	-1.0
@thomashartl1968 Thema verfehlt. Sechs! Setzen ;)	OTHER	OTHER	-0.7
@lawyerberlin @Heinrich_Krug Lasst sie endlich laufen wie sie wollen...jeder soll schlucken was er will...die Statuten des IOC sind so veraltet wie deren Organisatoren. |LBR| Tauft sie um in pharmazeutische Spiele....und alles hat ein Ende...!	OTHER	OTHER	-0.3
@mastermikeg @machtjanix23 @troll_putin @lifetrend @ThomasGBauer @SchmiddieMaik @AthinaMala @charlie_silve @NoHerrman @willjrosenblatt @petpanther0 @feldenfrizz @nasanasal @info2099 @_macmike @ellibisathide @MD_Franz Könntet ihr mich bitte aus dem Thread rausnehmen, das Klugscheißern von Ao und dessen oberlehrerhaften Bevormundungen gehen einem langsam auf den Sack. Danke	OFFENSE	INSULT	-2.7
@tagesschau Oh je jetzt wird Russland auch noch schuld sein wenn die AfD zu viele Stimmen bekommt!	OTHER	OTHER	-1.0
@GoeringEckardt Etwas was wir nie gebrauchen werden, sind die Grünen Deutschfeinde!!!!	OFFENSE	ABUSE	-0.3
@karina_vogel_de @DPhV Eine Entschuldigung würde Rückgrat voraussetzen...in einem derart linksgestrickten und realtätverzerrtem Klima nicht mehr oft zu finden...	OFFENSE	ABUSE	-0.6000000000000001
Viell. werden eines Tages die Akten all der Kohls, Merkels u. Gaucks geöffnet u. der gesamte Lug u. Trug um eine "Einheit" kommt ans Licht 😜	OFFENSE	ABUSE	-2.0
@hdBerretz Diese ganzen Wahlen einschließlich dem was gerade passiert ist explizit seit 1990 eine Show für das dumme Wahlvolk um ihnen einen Staat und Demokratie vorzuspielen, und ich bin sicher du ahnst es zumindest, da selbst für große Zweifler all das keine anderen Schluss mehr zulässt	OTHER	OTHER	-1.0
@APatzwahl @VonSchwer @phoenix_de Da der Islam im Grunde eine Rassistische Ideologie ist kann sie kein Theologe sein. Eher eine verwirrte Deutsche die sich gerne Lumpen auf den Kopf legt und sich Sharia gemäß gern von ihrem Mann falsch vorhanden verprügeln lässt.	OFFENSE	ABUSE	-3.4
@BlondJedi @utawie Hoffentlich Bürgen sie auch dafür ,wenn das böse Erwachen kommt, kommt meine Schadensfreude!	OTHER	OTHER	-1.0
@AfD @Georg_Pazderski @AfDFraktionAGH Der Luther wird sich im Grabe rumdrehen!	OTHER	OTHER	-0.3
Ruete von @EU_Commission: Menschen sollen nicht als "Verlierer in ihr Dorf zurückkehren" müssen, wenn sie abgeschoben werden. #visioneurope	OTHER	OTHER	-2.0
@MariusWKoehler @Tomsch24 @Georg_Pazderski Die Beschreibungen von Differenz ist nicht das Problem (auch wenn es keine homogenen Kulturen gibt), sondern die politischen Forderungen, die daraus abgeleitet werden.	OTHER	OTHER	-1.0
@LgJohnSilver Sie können es nicht! Sie scheitern am eigenen,falschen Demokratieverständnis. Gefühlsduselei regiert im v. IS erklärten Krieg!	OTHER	OTHER	-2.0
Wer hier Naziverhalten sieht, hat ein Rederecht. Auf dem Klo. |LBR| Scheisshausparolen gehören dort hin. 1683 haben wir die |LBR| Türken davongejagt. Ja	OFFENSE	INSULT	-1.0
@swobodzinski2 @ThomasOppermann Naja, dein Name sagt schon alles! Dumm und dümmer!!!	OFFENSE	INSULT	-2.0
@AfD Das ist Erpressung am deutschen Volk, keiner will das, tun Sie endlich was ‼️‼️‼️	OTHER	OTHER	-0.7
#MeToo Mir ist heute eingefallen, das ich vor 52 Jahren von meiner Kindergärtnerin Sexuell belästigt wurde. Sie hat mir den Knopf an der Lederhose geöffnet als ich aufs Klo musste.	OTHER	OTHER	-1.3
73 Jahre nach dem Ende des #Holocaust, also der industriellen Vernichtung von 6 Mio. #Juden, heißt es in #Deutschland: Die #Deutschen werden den Juden #Auschwitz nie verzeihen. Erschreckend, wie viele den Verbrecher #Groening verteidigen, oder #Haverbeck feiern. #Antisemitismus	OTHER	OTHER	-1.5999999999999999
@DaniloTepsa @Leonreas @Beatrix_vStorch Wo soll man da fortsetzen, wenn Linker Scheiß wie Fettsack Gabriel von Pack über einen nicht unerheblichen Teil des Volkes spricht, sollten, tendenziell Linksgerichtete, nicht mit Anstand kommen ! Ich respektiere keinen von denen mehr !Anstand setzt Respekt voraus,Fakt.	OTHER	OTHER	-2.3
@ainyrockstar @BJBerlinJournal Man sollte Merkel, wegen mittelbarer Unterstützung, einer Terroristischen Gemeinschaft Anzeigen. Denn sie hat erst möglich gemacht, das solche Menschen unkontrolliert gekommen sind.	OTHER	OTHER	-0.7
Wir und eine unserer vermittelten WGs sind gleich um 13h in der @ard im @mittagsmagazin zu sehen. Nicht verpassen :) #fluechtlingewillkommen	OTHER	OTHER	-0.7
@jasonwillsonkin @das_Ruhrgebiet Tröste Dich, es liegen täglich mehr Männer durch Dummheit im Straßengraben 😜	OTHER	OTHER	-1.0
@Platiniumray Dieses Arschloch vom Wetterdienst auf Hiddensee sprach gestern Abend von "einigen Flocken" 😡	OFFENSE	INSULT	-1.0
Beschämend was sich Maischberger geleistet hat als Zuschauer dachte man weshalb lässt sich Bundeskanzler Kurz diese Unverschämtheit gefallen	OTHER	OTHER	-1.0
Der ISLAM ist ein KULT der auf einer sehr gefährlichen HETZ-und Gewaltschrift beruht die zu keiner Freiheitlichen Ordnung paßt !	OFFENSE	ABUSE	-2.95
@DAZN_DE Pech würde ich nicht sagen,dass war kein halten des Niveaus um nach vorne zukommen.Also noch eine Alltagsfliege wie Hopp!	OTHER	OTHER	-1.0
Nicht vergessen: Heute um 18 Uhr Rainbowflash auf dem Hansaplatz aus Anlass des Internationalen Tages gegen Homo- und Transphobie. #IDAHOT	OTHER	OTHER	-0.7
Donald Trump, Du bist böse, sehr böse. So viele Milliarden Dollar. Da muss für einen |LBR| gerechten Ausgleich gesorgt werden. 35 % Strafsteuer.	OTHER	OTHER	-1.55
@ARD_BaB @sigmargabriel Gabriel ist widerlich und unverantwortlich. Wird Zeit, dass er schnellstens verschwindet	OFFENSE	INSULT	-2.7
@DanielBuschman3 @pinselpoetin Man kann und sollte es tun, darf jedoch nie eine gewisse Ausgewogenheit gegenüber seiner Wähler vergessen 😜	OTHER	OTHER	-1.0
@Steffmann45 @troll_putin @petpanther0 @mastermikeg @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Bursche, Du hast keine Ahnung und kannst offensichtlich auch nicht Tatorte analysieren. Follower hast Du auch kaum, zieh ab, PS Bilderberger waren in D bis zum Treffen in Dresden auch Verschwörungstheorie - Gott gibts doofe Leute in D!	OFFENSE	INSULT	-1.0
@DuHugonotte @ZDFmoma #G20 Chaoten haben Baader-Meinhof Strukturen ,ihre Visagen müssen auf Fahndungsplakaten an Litfaßsäulen und Plakatwänden zu sehen sein!	OFFENSE	INSULT	-1.0
@VeroniqueBantau @AndreZeven Falsch. Wir "verdienen unser Geld" aus Spenden unserer Unterstützer*innen. Denen - wie auch uns - wäre es sicherlich mehr als Recht, wenn es weniger Elend gäbe.	OTHER	OTHER	-1.7
@lauermanfred @ndaktuell Auch Antifaschisten und Linksradikale sind der deutschen Gerichtsbarkeit unterworfen.	OTHER	OTHER	-1.7
@BrosiusRolf @Grals_Hueter @RegSprecher Das Heer ehemaliger Soldaten die im Kalten Krieg gekämpft haben. Ist jederzeit in der Lage diese Regierung zu stürzen.	OTHER	OTHER	-1.0
@AnneWillTalk @cem_oezdemir @DasErste Der größte Finanzbetrüger aller Zeiten, trifft einen Grünen deutschfeindlichen Türken! Diese Dummlaberei sollte sich niemand antun!	OFFENSE	INSULT	-2.0
Zum #Iran sich ausschweigen, aber #Israel, die einzige #Demokratie in der #Levante, einen Apartheidstaat nennen, ist purer #Antisemitismus! Die #SPD hat ja anscheinend einige Kandidaten, wie #Schulz, #Gabriel &amp; #Steinmeier. Eine #GroKo 2.0 Regierung wird #Deutschland schaden!	OTHER	OTHER	-2.0
Riesiger Sturm in D - die ersten Toten gibts auch - Züge dürfen nicht mehr fahren - alles also ganz normal, bis auf den Umstand, dass der CERN auf Hochtouren läuft. Aber Geoengeneering gibts ja angeblich nicht. Hier in Ungarn ist übrigens nichts.	OTHER	OTHER	-0.30000000000000004
@Beatrix_vStorch @krippmarie CDU soll mit Merkel und SPD weiterhin mit Schulz...!! |LBR| Nur so kann das endgültig beendet werden.....😃😃😃😃	OTHER	OTHER	-0.3
@anna_IIna So sieht es in einem Land aus welches vor der Verblödung steht...ich hasse dumme Menschen, erst recht wenn es meine eigenen Landsleute sind...furchtbar	OFFENSE	ABUSE	-3.0
@krippmarie Obwohl sie zurecht als verlieren gelten dürfen sie dennoch weiter regieren....	OTHER	OTHER	-0.7
@AthinaMala @Kreuzritter1099 Das recht auf Körperliche Unversehrtheit ist ein Grundrecht das von Juden und Moslems mit Füßen getreten wird. Genau wie das Schächten.	OFFENSE	ABUSE	-1.0
Den Krieg in London sofort beenden. Alle Befürworter des Islam |LBR| dorthin verjagen, wo das Gedankengut herkommt. Friede in Europa.	OFFENSE	ABUSE	-1.0
@SusanBrenning @krippmarie Es waren nur ca 26%..nach den Geschehnissen immer noch viel |LBR| Der dumme 🇩🇪braucht halt noch eine vor den Latz...erst wenns richtig weh tut....	OFFENSE	ABUSE	-1.0
@itscz_org ich habe geschrieben Zwang GEZ und Inhalte ARD ZDF sind zu kritisieren	OTHER	OTHER	-1.7
@ErtuerkAslan @ShiwaMustafa Kotz deine Propaganda wo anders aus. Hier bist du falsch.	OFFENSE	INSULT	-3.3
@FelisEfeutraum @welt Es ist nicht die Aufgabe von Massenmedien, solche Asylanten-Sauereien zu verschweigen!!	OFFENSE	ABUSE	-1.0
Geheimdienste sind staatlich bezahlte und subventionierte Klatsch &amp; Tratsch &amp; Intrigen Organisationen ohne Verantwortung für irgendwas	OFFENSE	INSULT	-0.3999999999999999
@lawyerberlin Die werden auch noch feststellen das der Fan /Besucher ihre Irrsinnigen Gehälter bezahlt.	OTHER	OTHER	-0.7
@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Oho - Bedrohung für ein international erhältliches Buch !Lächerlich. Passt Ihnen wohl auch nicht, die Nachweise aus Israels Geburtenabteilung. PS Er hat nicht den Holocaust geleugnet, den gab es, aber die Zahl stimmte nicht, das hat er nachgewiesen.	OTHER	OTHER	-2.0
@China_Welt_News Da die FDP eine undemokratische Partei ist, würde dies auch keiner von der AfD wollen!	OTHER	OTHER	-1.0
@anna_IIna Nix abgeschoben....13jahre sind zwar zu wenig, aber für die Gitterstäbe bezahlen wir gerne. |LBR| Danach die Ratte entsorgten..!!	OFFENSE	ABUSE	-3.4
@jonworth @RobertHabeck @grafwer Das ist eine Antwort, die mich fast erschreckt. Wegen des Bildes, das du von @RobertHabeck hast. Und wegen “Niemand ist wichtiger als die Partei.” Vielleicht reden wir mal in Hannover darüber.	OTHER	OTHER	-0.30000000000000004
Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug	OFFENSE	ABUSE	-1.4
Flüchtlinge fliehen nach Deutschland parallel dazu lassen sie ihre Familien in der Heimat sterben sehr ehrenhaft....	OFFENSE	ABUSE	-0.5
@franzchristian8 Mir reicht, dass ich diesen Feigling aus Rostock 1989/90 kenne. Er wurde ins "Licht" geschoben, dieser Gauckler 😜	OFFENSE	INSULT	-1.0
@cpt_huck @SPIEGELONLINE So reden nur Vasallen Merkels!!	OFFENSE	INSULT	-1.0
Die EU-Finanzverbrecher drangsalieren das Griechische Volk weiter, bedienen sich u. ihre kriminellen Banken 🤢🤢🤢💩	OFFENSE	ABUSE	-2.0
@KrahMax @GiKi56534206 An alle Pferde Hunde Katzen Kühe usw....ihr seid voll im Arsch...!	OFFENSE	PROFANITY	-2.0
@focusonline Genau so einen Schwachsinn hat die Welt noch gebraucht.	OTHER	OTHER	-1.0
Der "Pirat" muss den Champagner nicht öffnen. Mit einer vollen |LBR| Flasche kann er sich seine üblen Wünsche besser aus dem |LBR| Kopf schlagen.	OFFENSE	ABUSE	-0.30000000000000004
@andythebearr Mitglieder des Bundestages drohen nicht mit Krieg, sondern werben parlamentarisch für Ihre Inhalte.	OTHER	OTHER	-1.0
@von_Steiner Huhhhhh, Fritz, Du jagst mir richtig Angst ein 😜	OTHER	OTHER	-0.7
@welt Nur noch Geisteskranke Politiker in der Regierung!! Es muss ein Ende haben!!!	OFFENSE	INSULT	-0.3
@Reporter_Flash Muslimischer Antisemitismus muss dokumentiert, benannt und mit allen Mitteln des Rechtsstaats und der Zivilgesellschaft bekämpft werden. Gleichwohl: Mit vielen der abgebildeten Meinungen sind diese "jungen Moslems" doch bestens integriert. Die Darstellung scheint uns fragwürdig.	OTHER	OTHER	-1.7
Super BVB kriegt aufs Maul 1:3	OTHER	OTHER	-0.30000000000000004
@Varg_I_Veum Fakt ist auch, das dieser Bürgermeister über die Köpfe seiner Bürger hinweg entschieden hat, mehr Flüchtlinge als er muss und kann aufzunehmen. Bekommt dafür von Merkel sogar öffentlich einen Preis verliehen. Das da mal ein Bürger ausrastet war abzusehen.	OTHER	OTHER	-1.0
Es ist völlig falsch, jetzt neue Posten wie einen zusätzlichen Vize-Kanzler zu fordern.	OTHER	OTHER	-2.95
@ndaktuell Ihr seit Saboteure am deutschen Volk!	OFFENSE	ABUSE	-0.7
Von Storch führt CDU Nadine Schön rethorisch zum Thema #Alterfeststellung vor und zwingt sie, zuzugeben, dass die CDU |LBR| für |LBR| die Feststellung ist. Dennoch Antragsablehnung, weil AfD im Antrag |LBR| nicht |LBR| das Wort "Hilfe" erwähnt. |LBR| Kannste Dir nicht ausdenken. |LBR| @AfD @RolandTichy	OTHER	OTHER	-2.7
@SoenkeRix @Ralf_Stegner Sollten Neuwahlen kommen....wird AfD mehr Punkte haben als SPD..!	OTHER	OTHER	-1.0
@jutta_ditfurth Ich glaube, wir Ezropäer werden es nie verstehen, weshalb die Türken einen so abtrünnigen Hass auf die Kurden ausüben.	OTHER	OTHER	-2.0
@tazgezwitscher Selbst Schuld,hat kein Gespür für Bürgerwillen!!!!!!!!	OTHER	OTHER	-2.0
Es steht fest, dass türkisch-österreichische Staatsbürger gegen die |LBR| FPÖ stimmen. Illegale müssen bestraft und dann abgeschoben |LBR| werden.	OTHER	OTHER	-3.4
@shlomosapiens @KrahMax Der dumme deutsche hat sich entschieden....jetzt wird alles nur noch schlimmer....	OFFENSE	ABUSE	-2.0
Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Muschpoke zusammen 😜	OFFENSE	INSULT	-1.4
Etwa 200-300 Personen bei "Soli-Kundgebung" für Ken #Jebsen. Hetze gegen Israel darf nicht fehlen. Evelyn Hecht-Galinski setzt am Ende dem ganzen die Krone auf ("Israel mordet genauso wie damals..."), ehe "der große Meister" (Fikentscher über #Jebsen) per Audiobotschaft spricht.	OTHER	OTHER	-1.0
@Europa_1492 @Sarastra Merkel ist schnell auf den "Abschiebungszug" aufgesprungen u. diese "Schreihälse" sind Produkt ihrer verfehlten Flüchtlingspolitik 😜	OTHER	OTHER	-0.7
@AlexM7117 @keeprespect79 Solange der Blödelsender RTL die dummen deutschen weiterhin mit Hirnfutter versorgt bleibt alles wie es ist...!	OTHER	OTHER	-1.0
@noherrmann @Eddie_1412 Die ist nicht nur peinlich,hat einen Riss in der Schüssel, das Unfähigste, was mir diesbezüglich bisher begegnet ist	OFFENSE	INSULT	-0.7
@anna_IIna @GiKi56534206 Dieses Schwein darf nicht abgeschoben werden...noch nicht...der soll erst seine Strafe absitzen und deutscher Knast ist kein Urlaub. |LBR| Dafür bezahle ich gerne extra...!	OFFENSE	INSULT	-4.1000000000000005
Schleusern muß man das “Handwerk“ legen. |LBR| Welch eine Beleidigung deutscher Handwerker. |LBR| Menschenhandel ist kein Handwerk-&gt;sondern Verbrechen	OTHER	OTHER	-0.7
@SteinbachErika @krippmarie Sie haben aufgehört zu lesen...und zu denken..! |LBR| Die AfD mit in der Runde das ist schon gut, aber die Grünen das ist ein fataler Fehler.	OTHER	OTHER	-2.0
@BejuBinich @haitabu1 Wir haben Jerusalem vom Islam befreit und das heutige Banken System erfunden. Wer oder was sollte uns aufhalten. Merkel oder Maas etwa. Lachhaft	OFFENSE	ABUSE	-1.0
@welt Ich habe mal geträumt,ja ein Albtraum, ich wäre der SED-Stasi-Trulla auf Ohrfeigenabstand nahe gekommen und mit jedem Watschen wurde sie häßlicher und gruseliger. Erst als ich die Faust einsetzte bekam ihre Horrorfratze die Schönheit die sie verdient !	OFFENSE	ABUSE	-0.7
Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜	OFFENSE	INSULT	-1.7
@Amygdala712 @HolgerEwald1 Bei wem haben die die Umfrage gemacht, euch kann man jeden Scheiß erzählen ihr glaubt einfach alles was die Systemmedien euch weiß machen	OFFENSE	PROFANITY	-1.7
@DanielSeuffert Jede Staatsanwaltschaft kann s.g. "hausintern" Vorermittlungen einleiten. Allein mit Dummheit ist der BER nicht zu begründen	OTHER	OTHER	-1.0
Pünktlich zum Wahlkampfauftakt ziehen sich unsere politi. Raubtiere Berlins d. Lammfell über, um weitere Jahre im gleichen Trott zu agieren😜	OFFENSE	INSULT	-0.7
Es wird für d. NATO keine "Position der Stärke" mehr geben, es gab sie nie! Wir hatten Glück, dass kein "Dorfpolitiker" den "Knopf" drückte😜	OTHER	OTHER	-1.0
Georg Restle treibt immer noch sein Unwesen gespickt mit Hetze u Fake News gegen die AFD in d ARD dieser Schweinejournalist gehört entsorgt	OFFENSE	ABUSE	-2.7
Seit Merkel wird immer offensichtlicher, das POLITIK nur noch zum Zweck der BEREICHERUNG der eigenen Konten, zum Raubrittertum verkommen ist !Man kann nur noch auf AfD hoffen, weil sie die einzigsten sind die Politik aus Befüchtungen heraus betreiben !	OTHER	OTHER	-1.3
Das Foto des Jahres finde ich pietätlos u. Ausdruck dafür, wie tief die von der Politik vorgelebte Hetze gegen RU in Medien verwurzelt ist 🤢	OTHER	OTHER	-1.7
@Report_Antisem @littlewisehen @fr Dieser Hass auf Juden und Christen wird importiert...und alle jubeln und klatschen |LBR| Von AfD geht keine Gefahr aus....jede Partei hat in den eigenen Reihen Kleingeister. |LBR| AfD ist definitiv kein deutsches Problem	OTHER	OTHER	-2.4000000000000004
@rpo_politik @rponline Die bekommen auch kein Fahrverbot!! Wessen Brot ich esse dessen Lied ich spiele!! Das zeigt wie korrupt diese Regierung ist!!!	OFFENSE	INSULT	-1.0
Ermittlungen gegen Täter: 6 Wochen - gegen Ermittler 9 Jahre. Opfer wurden als Lügner diffamiert.	OTHER	OTHER	-2.0
In Deutschland wird wieder hartes Klopapier eingeführt. |LBR| Damit auch der letzte Arsch Rot wird |LBR| #spd #linke	OFFENSE	ABUSE	-0.30000000000000004
@ArchangelBlue58 Habe auch gespendet für den Untergang der Verkrusteten Altparteien.Nieder mit den Fettbäuchigen Altmaiers!	OFFENSE	ABUSE	-2.0
@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Man lügt in D und verblödet die Massen. Ich sage doch, D ist das Nordkorea in Europa in Sachen Information und wenn man Beweise auf den Tisch legt, werdet ihr zu Mimimis.	OTHER	OTHER	-1.2999999999999998
Tief betroffen über Morde v #LasVegas. Mein Mitgefühl,auch den Hinterbliebenen. Und Schande über all die #fake -newser, die Leid instrument.	OTHER	OTHER	-2.0
@Carrera_73_RS @BonkeKolja @SPIEGELONLINE @DrDavidBerger |LBR| Nicht nur Linke Politiker decken die Antifantenbrut! 👎 😨 👎	OFFENSE	ABUSE	-1.0
Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl stammeln können |LBR| AFD	OFFENSE	ABUSE	-0.7
#Dieselgipfel: Erster, kleiner Schritt. Weitere müssen folgen. Ende der Schummelei, Verbraucherinteressen wieder im Mittelpunkt stellen. (1)	OTHER	OTHER	-1.3
Für mich sitzen d. Populisten in d. CDU,die mit ihren einfachen Lösungen ein ganzes Land verraten,verkaufen u. d. Bürger vorsätzlich belügen	OFFENSE	INSULT	-2.4
#Myanmar #Islamisierung: Aber irgendwie muss das globale #Dreckspack wohl von seiner krachenden Niederlage in #Syrien ablenken	OFFENSE	ABUSE	-3.0
@simplart Hallo "Bruder im Geiste", ich habe Dich schon vermisst 😜 Und, selbstverständlich, sonst "rutschen" sie nicht und ein Pfeifchen 😜	OTHER	OTHER	-0.7
@KrahMax Kirche und Staat sind aus gutem Grund getrennt. Sie sollte neutral sein und sich nicht zu Politischen Statements hin reißen lassen. Der Makel des Verrates haftet seit dem 13 October anno 1307 an der Kirche und ist nicht vergessen.	OFFENSE	ABUSE	-0.30000000000000004
@welt Richtige Entscheidung! Über die #UNESCO wurde #Antisemitismus weiter salonfähig gemacht. Wer öffentlich behauptet, dass #Juden keine geschichtliche Verbindung zur #Kotel, #HarHaBait &amp; generell zu #Jerusalem hätten, der will nicht nur #Israel schaden, sondern auch dem #Judentum!	OTHER	OTHER	-1.0
BRD einfach nur noch peinlich scheiß Zensurstaat	OFFENSE	ABUSE	-1.4
Unser Zorn gibt uns die Kraft zum Widerstand.	OTHER	OTHER	-0.30000000000000004
@hab_mein_nick @FfFrauki Was für ein dummes dämliches Volk....Araber sind absolut das häßlichste und überflüssigste was es gibt...!!	OFFENSE	ABUSE	-2.7
